transaction_id,customer_id,merchant_id,amount,currency,category,card_bin,card_last4,ip_country,billing_country,shipping_country,device_id,hour_of_day,day_of_week,velocity_count,customer_age_days,previous_orders,customer_lifetime_value,previous_disputes,return_rate,created_at,is_fraud,is_chargeback,is_return_fraud
txn_00005563,cust_007563,merchant_009,2905.59,INR,digital_goods,461591,5193,IN,IN,IN,ef44a7ff-937d-460d-8a58-a1f6bb6c0411,12,2,1,339,46,72195.62,2,0.04,2026-07-01T12:29:25.975994,0,0,0
txn_00005564,cust_007564,merchant_024,3047.61,INR,fashion,585407,9191,GB,GB,GB,67f5816f-a170-4ed6-a264-942057206b3a,5,5,1,608,16,86338.95,1,0.46,2026-08-29T05:58:25.975994,0,0,0
txn_00005565,cust_007565,merchant_053,2118.06,INR,groceries,485907,8227,IN,IN,IN,b60d6ac5-0bf1-47fa-9684-83c329c977cf,9,3,1,338,20,74286.11,0,0.49,2026-07-09T09:13:25.975994,0,0,0
txn_00005566,cust_001347,merchant_019,43065.88,INR,jewelry,577751,8594,IN,GB,GB,37a86ab9-99d9-463f-9042-dca297404925,21,3,1,457,9,82675.88,3,0.15,2026-07-16T21:32:25.975994,0,0,0
txn_00005567,cust_007567,merchant_094,2119.7,INR,groceries,466921,1033,IN,IN,IN,453b1264-f2c0-4ed9-af8e-21135433c1ee,22,1,1,286,0,74442.35,3,0.29,2026-09-01T22:13:25.975994,0,0,0
txn_00005568,cust_007568,merchant_022,17194.84,INR,electronics,479961,1281,IN,IN,IN,ef9105e2-3b05-4aa7-b77c-3fe89bcfed10,19,0,1,224,40,91610.99,3,0.09,2026-06-08T19:50:25.975994,0,0,0
txn_00005569,cust_007569,merchant_001,9106.1,INR,electronics,566890,1115,IN,IN,IN,48c49350-a25c-4eb9-bf24-ce4e368f7856,6,3,1,575,33,70020.68,1,0.46,2026-06-11T06:25:25.975994,0,0,0
txn_00005570,cust_007570,merchant_034,1997.22,INR,digital_goods,534444,9829,AE,AE,AE,05c77deb-ea2b-406a-9545-a717e78ee1e8,15,4,1,242,33,84167.05,0,0.41,2026-06-26T15:04:25.975994,0,0,0
txn_00005571,cust_007571,merchant_037,11490.32,INR,electronics,563703,4843,IN,IN,IN,d2cff59d-425e-4f24-a3f6-2acab900c033,1,2,1,38,25,65511.09,1,0.29,2026-07-29T01:09:25.975994,0,0,0
txn_00005572,cust_007572,merchant_056,12629.28,INR,electronics,471252,7916,US,US,US,a969c2d3-9e75-49e7-8be1-01cf7e536a9e,0,0,1,381,40,42633.89,1,0.08,2026-07-20T00:13:25.975994,0,0,0
txn_00005573,cust_001107,merchant_098,12438.33,INR,electronics,466127,8147,IN,IN,IN,cdb18eb1-c881-45ab-9846-bb379ab6e645,11,5,1,161,30,11867.24,0,0.41,2026-08-22T11:00:25.975994,0,0,0
txn_00005574,cust_007574,merchant_091,918.97,INR,groceries,522888,8110,IN,IN,IN,0ccf685c-e247-45d4-9f30-7423fcf20192,4,5,1,440,35,44303.4,0,0.07,2026-08-08T04:15:25.975994,0,0,0
txn_00005575,cust_007575,merchant_090,1127.43,INR,fashion,589193,7899,AE,AE,AE,f1a9f940-c5d6-4b57-a9ef-a7df113a1e08,10,3,1,239,40,60727.88,1,0.24,2026-07-23T10:37:25.975994,0,0,0
txn_00005576,cust_007576,merchant_061,10740.04,INR,electronics,535678,2991,IN,IN,IN,ea71dbd7-5804-47a4-a5f2-9aa5c03ffe61,22,4,1,666,3,88064.96,1,0.29,2026-07-17T22:59:25.975994,0,0,0
txn_00005577,cust_007577,merchant_010,1652.28,INR,groceries,493080,5089,IN,IN,IN,49b13abe-dd26-4133-a482-69a592dea307,23,4,1,186,28,14905.02,1,0.29,2026-07-31T23:28:25.975994,0,0,0
txn_00005578,cust_007578,merchant_052,7644.31,INR,electronics,563302,0727,IN,IN,IN,f58e2f1c-b0ad-43ea-bef8-21a368c8295a,18,2,1,242,32,89813.83,3,0.23,2026-09-02T18:04:25.975994,0,0,0
txn_00005579,cust_007579,merchant_079,1511.81,INR,groceries,443678,5933,US,US,US,e02166e7-9f29-45d3-ab91-cc904300f4c1,2,4,1,389,31,8757.14,1,0.06,2026-08-28T02:57:25.975994,0,0,0
txn_00005580,cust_007580,merchant_001,3879.09,INR,groceries,491758,2384,IN,IN,IN,05d1a6e6-f580-4ebf-bfff-a7d5c6e80e88,16,2,1,225,38,64344.17,2,0.3,2026-06-24T16:34:25.975994,0,0,0
txn_00005581,cust_000647,merchant_011,83391.91,INR,luxury,478286,0498,IN,IN,IN,d707c6da-1c0f-48dc-9e98-dce661354a68,4,6,1,257,33,53273.98,2,0.37,2026-06-14T04:30:25.975994,0,0,0
txn_00005582,cust_007582,merchant_001,34117.86,INR,electronics,445573,0495,IN,IN,IN,fcff8a36-9f3f-4ea4-9167-5d97d56ef2f0,9,5,1,390,22,25736.93,3,0.11,2026-07-25T09:31:25.975994,0,0,0
txn_00005583,cust_007583,merchant_066,3647.99,INR,fashion,585747,5600,IN,IN,IN,487488b2-de00-49e6-9681-68e7419af66b,13,2,1,376,7,93864.2,2,0.3,2026-07-22T13:56:25.975994,0,0,0
txn_00005584,cust_007584,merchant_088,5378.27,INR,fashion,531023,8359,SG,SG,SG,65427a02-dd36-46b1-8d0c-2e5ee33685c0,21,0,1,712,47,14201.81,1,0.25,2026-07-06T21:01:25.975994,0,0,0
txn_00005585,cust_007585,merchant_058,2088.88,INR,fashion,412345,8161,IN,IN,IN,068cb746-34e0-4a04-965f-7e48197efb91,21,5,1,37,17,97980.56,0,0.41,2026-08-15T21:59:25.975994,0,0,0
txn_00005586,cust_007586,merchant_045,10868.62,INR,electronics,575248,6598,US,US,US,60ad9667-883a-40d0-97d5-c3236ffd50b2,3,3,1,645,18,90028.57,3,0.35,2026-08-06T03:28:25.975994,0,0,0
txn_00005587,cust_007587,merchant_047,508.43,INR,digital_goods,450716,1241,IN,IN,IN,3a7d5b13-858b-46fc-a559-caae671d29dc,17,2,1,538,24,95795.93,1,0.31,2026-06-24T17:20:25.975994,0,0,0
txn_00005588,cust_007588,merchant_081,27143.1,INR,electronics,422014,5643,IN,IN,IN,17061e12-bed0-49ab-91c5-658e3498aec7,21,5,1,517,30,55699.89,3,0.37,2026-06-13T21:51:25.975994,0,0,0
txn_00005589,cust_007589,merchant_078,4320.23,INR,digital_goods,539085,5704,IN,IN,IN,69c2a1a3-54e7-41d5-ad38-ec1966dcc605,5,2,1,201,0,58882.14,3,0.23,2026-06-10T05:12:25.975994,0,0,0
txn_00005590,cust_007590,merchant_086,2275.1,INR,fashion,582014,2898,IN,IN,IN,7ae78355-93b4-4227-b46e-b3fb51661017,21,2,1,656,13,29929.8,0,0.2,2026-07-01T21:35:25.975994,0,0,0
txn_00005591,cust_007591,merchant_017,1761.51,INR,digital_goods,430882,0269,US,US,US,33273f95-1b94-4352-90f4-280c26d9bfec,21,1,1,455,14,13066.19,3,0.43,2026-08-25T21:50:25.975994,0,0,0
txn_00005592,cust_007592,merchant_096,1028.95,INR,groceries,442189,7101,IN,IN,IN,03d72dd1-83e3-4711-82c5-26ae6d5b819a,15,4,1,722,26,15502.35,2,0.44,2026-09-04T15:10:25.975994,0,0,0
txn_00005593,cust_007593,merchant_048,2421.71,INR,digital_goods,540946,3538,AE,AE,AE,76040015-f76d-4905-a8e7-ba45080ec736,8,2,1,692,5,30188.5,1,0.49,2026-09-02T08:49:25.975994,0,0,0
txn_00005594,cust_007594,merchant_029,26324.93,INR,electronics,464396,9299,IN,IN,IN,be21ef7d-01e1-4ec6-bf14-f593f97eed0b,21,5,1,655,13,72979.53,1,0.2,2026-08-29T21:06:25.975994,0,0,0
txn_00005595,cust_007595,merchant_017,627.56,INR,groceries,413353,5558,AE,AE,AE,ff2ae489-e490-463d-8828-1b7e54c62733,20,4,1,473,1,98820.12,2,0.03,2026-09-04T20:23:25.975994,0,0,0
txn_00005596,cust_007596,merchant_062,2454.36,INR,digital_goods,492534,3936,AE,AE,AE,2482f117-87fb-4825-85c8-c87bbf02f30b,15,4,1,710,50,36028.47,3,0.43,2026-08-07T15:15:25.975994,0,0,0
txn_00005597,cust_000229,merchant_077,2612.42,INR,fashion,582876,2889,IN,IN,IN,d4e8b1c9-6346-4dc8-91fe-c5653f9be0f7,11,6,1,254,22,5875.6,1,0.31,2026-07-19T11:15:25.975994,0,0,0
txn_00005598,cust_001548,merchant_060,1587.5,INR,groceries,568633,7577,IN,IN,IN,24efeefe-3637-4e5b-a9d3-bad524b144bf,19,1,1,139,45,18676.98,2,0.13,2026-07-14T19:45:25.975994,0,0,0
txn_00005599,cust_007599,merchant_019,2515.93,INR,digital_goods,574364,5530,IN,IN,IN,659bd959-a253-4b27-b962-3f1a27024eba,14,6,1,595,48,62273.92,1,0.27,2026-07-26T14:14:25.975994,0,0,0
txn_00005600,cust_007600,merchant_096,2730.57,INR,fashion,533191,9904,IN,IN,IN,0e1e5deb-5040-4a7e-9a7d-e51b8d9af2a3,20,4,1,298,6,33313.01,3,0.02,2026-08-21T20:52:25.975994,0,0,0
txn_00005601,cust_007601,merchant_056,2848.57,INR,fashion,466032,8409,IN,IN,IN,5457c4e8-57a4-4024-99d7-fa840e4ebf01,17,3,1,507,10,83338.22,1,0.05,2026-07-16T17:56:25.975994,0,0,0
txn_00005602,cust_007602,merchant_050,2695.75,INR,fashion,599147,4448,IN,IN,IN,49b95fc5-691d-41e4-acea-271a02dae8d8,11,5,1,408,35,28506.63,1,0.23,2026-08-15T11:33:25.975994,0,0,0
txn_00005603,cust_001653,merchant_042,3248.86,INR,digital_goods,451963,4884,IN,IN,IN,8f7ee59b-fdbb-4687-b71f-5fa078d12245,6,5,1,133,20,46563.15,0,0.2,2026-09-05T06:15:25.975994,0,0,0
txn_00005604,cust_007604,merchant_039,18493.7,INR,electronics,577828,2385,US,US,US,370e0e0a-eebb-4c37-b9c7-f3b54d549312,14,3,1,96,31,27376.48,1,0.23,2026-07-09T14:54:25.975994,0,0,0
txn_00005605,cust_007605,merchant_023,2233.21,INR,digital_goods,490884,9050,SG,SG,SG,14a3ba23-dee3-4c84-a39c-bd05548ccca1,7,3,1,601,5,82739.26,2,0.45,2026-07-30T07:03:25.975994,0,0,0
txn_00005606,cust_001833,merchant_014,1589.05,INR,fashion,574886,4960,IN,IN,IN,a31fc9a9-9815-4936-b3c0-2f36d98c54c1,17,4,1,34,6,79093.31,0,0.42,2026-08-07T17:10:25.975994,0,0,0
txn_00005607,cust_007607,merchant_009,12413.2,INR,electronics,538691,1299,AE,AE,AE,796d5d03-b884-46c2-badf-96c265a2f966,20,3,1,75,45,93640.52,1,0.49,2026-07-02T20:40:25.975994,0,0,0
txn_00005608,cust_007608,merchant_019,23509.03,INR,electronics,511194,3767,IN,IN,IN,b537da2d-6740-4a95-8f00-7acdd1a19a0b,16,5,1,376,24,15320.26,3,0.17,2026-07-25T16:06:25.975994,0,0,0
txn_00005609,cust_007609,merchant_015,15285.41,INR,electronics,528522,8387,IN,IN,IN,03f34e40-52bb-4051-aa2c-34ecb9eb9165,3,3,1,704,8,53456.52,2,0.39,2026-07-23T03:39:25.975994,0,0,0
txn_00005610,cust_007610,merchant_035,20859.63,INR,electronics,529877,8253,IN,IN,IN,50742823-dba6-4970-a6b0-10885dc236af,13,3,1,155,23,71210.36,0,0.15,2026-08-13T13:41:25.975994,0,0,0
txn_00005611,cust_007611,merchant_084,7256.29,INR,fashion,551032,3770,IN,IN,IN,1d22e529-a1a3-4e40-9425-f41c8df38e86,19,1,1,350,27,1283.49,2,0.24,2026-08-18T19:48:25.975994,0,0,0
txn_00005612,cust_007612,merchant_076,5042.57,INR,fashion,561624,3411,US,US,US,d815bb55-a8f9-4931-ad84-ea6b473a157e,12,5,1,302,30,14493.4,2,0.44,2026-07-25T12:27:25.975994,0,0,0
txn_00005613,cust_007613,merchant_004,1571.52,INR,groceries,553596,3428,IN,IN,IN,e996f39a-0c08-4a41-bd83-fdee918d1220,15,6,1,34,21,51235.11,2,0.18,2026-08-16T15:17:25.975994,0,0,0
txn_00005614,cust_007614,merchant_021,11618.0,INR,electronics,420784,7593,AE,AE,AE,52756fe8-07af-4fe9-81e4-ea29fecb4da6,17,0,1,721,35,45286.82,0,0.18,2026-08-24T17:31:25.975994,0,0,0
txn_00005615,cust_007615,merchant_012,836.81,INR,fashion,473537,5621,IN,IN,IN,69cf3974-d1ab-4ce9-9caf-2f63eb361c91,11,5,1,33,37,2615.85,0,0.38,2026-06-13T11:29:25.975994,0,0,0
txn_00005616,cust_007616,merchant_031,13788.81,INR,electronics,519520,7346,IN,IN,IN,16a69385-7cb4-426e-aa4f-419d57fdc230,14,3,1,723,14,39443.38,3,0.04,2026-09-03T14:33:25.975994,0,0,0
txn_00005617,cust_007617,merchant_072,42479.29,INR,luxury,567944,7052,IN,IN,IN,3d6ce61c-d67f-4921-99f3-c09c68208af8,23,2,1,146,2,12109.93,1,0.24,2026-07-22T23:58:25.975994,0,0,0
txn_00005618,cust_007618,merchant_067,3646.6,INR,fashion,521154,9242,IN,IN,IN,824f73d8-7598-444c-bdca-97b7385526db,16,5,1,709,33,32666.02,2,0.04,2026-08-22T16:11:25.975994,0,0,0
txn_00005619,cust_000453,merchant_044,2777.8,INR,fashion,438029,8052,IN,IN,IN,349a0d97-1bbf-443c-9e50-0c70bcfbaa6c,12,4,1,356,50,42159.71,3,0.29,2026-06-19T12:23:25.975994,0,0,0
txn_00005620,cust_000984,merchant_064,1703.96,INR,digital_goods,542777,0815,US,US,US,66779d82-6f79-43fc-aee2-9dcdfdb9c805,22,3,1,405,4,6182.78,1,0.16,2026-07-30T22:54:25.975994,0,0,0
txn_00005621,cust_007621,merchant_066,616.17,INR,groceries,474729,2826,GB,GB,GB,ff43ee13-15a3-4e89-be17-e8aabd3a47a9,10,6,1,582,19,54810.07,1,0.24,2026-06-21T10:07:25.975994,0,0,0
txn_00005622,cust_007622,merchant_089,9375.18,INR,electronics,489417,6956,IN,IN,IN,09f3f405-9933-41c5-96c0-3b1a36f878d6,6,1,1,721,37,94577.62,2,0.05,2026-06-09T06:45:25.975994,0,0,0
txn_00005623,cust_001618,merchant_018,3807.37,INR,fashion,549414,9356,IN,IN,IN,aa64d85a-8b6a-4870-845c-86cb0cc97afd,8,6,1,470,40,22114.38,1,0.23,2026-07-12T08:30:25.975994,0,0,0
txn_00005624,cust_007624,merchant_096,4716.66,INR,digital_goods,463203,8802,IN,IN,IN,d66e8311-c5fc-4fee-bade-53b2654d8231,7,1,1,66,1,38905.65,2,0.0,2026-06-23T07:28:25.975994,0,0,0
txn_00005625,cust_001100,merchant_076,1428.61,INR,groceries,532078,6494,IN,IN,IN,2f9f6b8f-298d-4068-b343-9a89d6b88300,18,3,1,578,26,75122.39,1,0.39,2026-08-06T18:13:25.975994,0,0,0
txn_00005626,cust_007626,merchant_095,17671.55,INR,electronics,582224,3566,IN,GB,GB,5974cdd8-4233-471b-8654-d5daf67c1fc0,14,4,1,96,28,83968.44,2,0.0,2026-07-24T14:06:25.975994,0,0,0
txn_00005627,cust_007627,merchant_024,24150.12,INR,electronics,474519,7519,IN,IN,IN,195f84fa-02c9-479b-9e16-553934ab1db3,3,6,1,64,21,62888.85,0,0.18,2026-07-26T03:58:25.975994,0,0,0
txn_00005628,cust_007628,merchant_097,1333.36,INR,digital_goods,474557,6013,US,US,US,9271b6cf-68b8-494e-ba5c-16cdd2db64f1,7,0,1,79,6,2525.58,3,0.4,2026-06-15T07:06:25.975994,0,0,0
txn_00005629,cust_007629,merchant_095,30032.58,INR,jewelry,599906,8732,US,US,US,d48fc188-0236-408a-af98-388bc8530f7c,13,1,1,117,42,77639.1,2,0.4,2026-07-21T13:03:25.975994,0,0,0
txn_00005630,cust_001652,merchant_068,10358.48,INR,electronics,474741,4374,US,US,US,41292e4d-57e4-4936-b0d2-d4dbfa0ba0d3,17,5,1,263,8,84611.05,2,0.2,2026-08-01T17:44:25.975994,0,0,0
txn_00005631,cust_007631,merchant_100,3081.94,INR,digital_goods,540905,8827,IN,IN,IN,4696303a-0734-4c8a-b63d-e0ddb561c69a,14,2,1,418,22,39527.69,3,0.16,2026-07-22T14:27:25.975994,0,0,0
txn_00005632,cust_007632,merchant_074,16179.61,INR,electronics,567861,2771,AE,AE,AE,70554468-5533-45dc-a1bf-821e7df58aeb,1,0,1,240,37,87683.21,0,0.2,2026-07-06T01:26:25.975994,0,0,0
txn_00005633,cust_007633,merchant_078,17414.03,INR,electronics,519851,7456,IN,IN,IN,777750b6-2113-4d76-bd7c-351e6d81a837,3,4,1,655,12,72444.89,0,0.27,2026-07-24T03:34:25.975994,0,0,0
txn_00005634,cust_007634,merchant_054,1352.36,INR,digital_goods,479489,9589,US,US,US,d0ad2f41-46eb-464a-87aa-594154ec6d3f,0,6,1,631,12,94926.36,0,0.34,2026-07-19T00:03:25.975994,0,0,0
txn_00005635,cust_000248,merchant_056,21360.99,INR,electronics,577919,2647,US,US,US,76d9ac5b-a1f0-40c6-bf4c-56bba15d6a21,0,1,1,472,33,27168.14,3,0.47,2026-07-07T00:30:25.975994,0,0,0
txn_00005636,cust_007636,merchant_069,8507.68,INR,fashion,454802,0725,SG,SG,SG,6b067948-58ef-415a-be11-e4f415a9c3c5,13,6,1,81,20,81758.79,1,0.32,2026-07-05T13:52:25.975994,0,0,0
txn_00005637,cust_007637,merchant_021,9062.04,INR,electronics,440552,5856,IN,IN,IN,60ce8a3f-27b5-43b0-a9a7-149248d41bcc,15,6,1,725,3,71457.89,1,0.29,2026-07-19T15:43:25.975994,0,0,0
txn_00005638,cust_007638,merchant_079,12656.5,INR,electronics,447040,7434,IN,IN,IN,0cc9bc92-95ad-4701-b8eb-9718240de56f,2,6,1,454,23,31578.94,2,0.38,2026-08-16T02:48:25.975994,0,0,0
txn_00005639,cust_007639,merchant_044,16841.63,INR,electronics,597636,9536,IN,IN,IN,81126f69-6990-4049-850c-3cad3a02de7e,14,4,1,23,31,50201.31,0,0.04,2026-06-12T14:15:25.975994,0,0,0
txn_00005640,cust_007640,merchant_016,22225.79,INR,electronics,596178,1946,IN,IN,IN,7b6bdfdf-5c35-44e3-81af-88f424ad9271,1,0,1,292,8,48581.98,0,0.02,2026-07-13T01:34:25.975994,0,0,0
txn_00005641,cust_007641,merchant_087,2267.87,INR,fashion,453756,1773,SG,SG,SG,7a3c6660-0839-40e3-af6d-e1a802b3a0e2,9,4,1,272,40,71175.03,1,0.09,2026-06-19T09:47:25.975994,0,0,0
txn_00005642,cust_007642,merchant_057,363.84,INR,groceries,543436,1413,US,IN,IN,666af87a-86d9-4a94-bb3c-d94780ef912e,19,4,1,145,25,11304.99,1,0.07,2026-07-03T19:42:25.975994,0,0,0
txn_00005643,cust_007643,merchant_056,98653.9,INR,luxury,456449,9279,IN,IN,IN,5150504e-497e-4b89-bbf6-d6a55cb625a3,10,6,1,459,9,85890.05,2,0.46,2026-06-21T10:40:25.975994,0,0,0
txn_00005644,cust_007644,merchant_090,21939.82,INR,electronics,482635,7818,US,US,US,3e9d0535-8836-4d58-b69a-523290e64ade,20,2,1,611,14,86929.19,3,0.14,2026-07-08T20:31:25.975994,0,0,0
txn_00005645,cust_007645,merchant_095,1255.0,INR,fashion,550149,0083,IN,IN,IN,d92672e8-378c-480e-8745-6f8222309f87,14,4,1,702,28,59547.89,2,0.06,2026-07-31T14:01:25.975994,0,0,0
txn_00005646,cust_007646,merchant_079,11070.3,INR,electronics,475122,7328,SG,SG,SG,b980556b-67fd-4997-bece-5551ad99241f,7,0,1,214,38,8062.86,3,0.06,2026-08-17T07:49:25.975994,0,0,1
txn_00005647,cust_007647,merchant_009,3285.62,INR,groceries,464691,4102,IN,IN,IN,f1afc43c-ba35-43d7-bcdd-5b2cbc01631b,22,2,1,138,38,99963.62,0,0.13,2026-06-17T22:28:25.975994,0,0,0
txn_00005648,cust_007648,merchant_067,30936.86,INR,electronics,423206,7532,IN,IN,IN,76546541-3a69-47ce-8ec5-96bbc2044444,1,5,1,124,14,13986.79,2,0.31,2026-07-04T01:44:25.975994,0,0,0
txn_00005649,cust_007649,merchant_053,23983.6,INR,electronics,447152,6790,US,US,US,9af03b38-3d59-4217-bfed-13bb94658a11,23,3,1,8,23,26095.87,0,0.19,2026-07-16T23:14:25.975994,0,0,0
txn_00005650,cust_007650,merchant_053,13735.64,INR,electronics,534928,3172,IN,IN,IN,073ebc35-5fdd-43dd-87f3-72f02e8ba0db,12,6,1,221,48,49020.96,0,0.23,2026-07-12T12:40:25.975994,0,0,0
txn_00005651,cust_000138,merchant_098,3127.1,INR,fashion,597099,5411,US,US,US,3e1c7c04-4f72-413a-86be-b83915a10cfe,23,2,1,103,18,43837.94,1,0.05,2026-06-17T23:42:25.975994,0,0,0
txn_00005652,cust_007652,merchant_051,23415.84,INR,jewelry,519770,7081,IN,IN,IN,740251d9-caeb-463e-b7d3-1b261270ca4a,5,4,1,17,12,4934.28,1,0.03,2026-06-19T05:30:25.975994,0,0,0
txn_00005653,cust_007653,merchant_049,26368.5,INR,electronics,479732,9404,IN,IN,IN,d65e8b69-cb0e-4d32-aeb8-140d1bf45e1d,0,3,1,7,50,19325.35,1,0.01,2026-09-03T00:14:25.975994,0,0,0
txn_00005654,cust_007654,merchant_068,16134.42,INR,jewelry,453496,9435,AE,AE,AE,34a68817-c219-410b-958a-d33590e3255e,10,5,1,321,22,88193.69,1,0.27,2026-07-25T10:45:25.975994,0,0,0
txn_00005655,cust_000335,merchant_043,10025.69,INR,electronics,596027,1813,IN,IN,IN,0cd8b914-20a8-467f-9248-c5e4bb9f4e97,3,4,1,701,1,50656.35,0,0.27,2026-07-03T03:39:25.975994,0,0,0
txn_00005656,cust_007656,merchant_027,24858.2,INR,electronics,459684,4958,IN,IN,IN,43b16f0c-69ba-4388-84ae-c8e1ff0eb210,13,2,1,300,1,94777.51,1,0.38,2026-07-01T13:20:25.975994,0,0,0
txn_00005657,cust_007657,merchant_034,14670.95,INR,electronics,516493,9876,IN,IN,IN,b1a48c12-3902-4bb1-bd6b-3031d6e46a2c,22,0,1,308,44,33684.67,2,0.1,2026-07-20T22:00:25.975994,0,0,0
txn_00005658,cust_007658,merchant_078,5976.56,INR,fashion,475637,8286,IN,IN,IN,80a86ecc-b533-4883-a8f5-cd172b37b1ed,17,3,1,26,1,46482.88,3,0.46,2026-07-16T17:44:25.975994,0,0,0
txn_00005659,cust_007659,merchant_084,35739.87,INR,luxury,463645,9492,IN,IN,IN,a50e0ffd-b9a1-40ec-9734-316a048d44ff,17,0,1,56,43,47596.32,0,0.17,2026-08-10T17:58:25.975994,0,0,0
txn_00005660,cust_000731,merchant_078,2918.95,INR,fashion,441379,0304,US,US,US,a365f29b-05e0-4ef8-9c8e-42b2ec5851db,6,5,1,298,49,88516.6,2,0.26,2026-07-04T06:37:25.975994,0,0,0
txn_00005661,cust_007661,merchant_080,9457.84,INR,electronics,439408,7509,US,US,US,18bbd0b5-9289-4f5e-97f9-326b0f4b9023,8,3,1,697,15,43141.11,2,0.25,2026-08-06T08:12:25.975994,0,0,0
txn_00005662,cust_007662,merchant_019,15055.32,INR,electronics,585664,6760,IN,IN,IN,2c3149d1-78c8-40da-8325-5788acfdaa48,11,1,1,144,49,55875.03,3,0.4,2026-07-28T11:14:25.975994,0,0,0
txn_00005663,cust_007663,merchant_062,7161.91,INR,electronics,472506,7436,AE,AE,AE,bc769e36-71be-4459-a109-902ed6a33260,10,6,1,94,28,21989.84,2,0.2,2026-06-21T10:07:25.975994,0,0,0
txn_00005664,cust_007664,merchant_057,1175.45,INR,groceries,429045,3489,IN,IN,IN,3a23c27f-56e4-4298-85c0-d00d3327bcf4,10,6,1,236,19,49852.96,0,0.2,2026-08-09T10:29:25.975994,0,0,0
txn_00005665,cust_007665,merchant_016,975.33,INR,digital_goods,520370,8334,IN,IN,IN,2820270e-f998-4cce-bd08-6048071f0c54,0,2,1,450,16,60095.24,0,0.19,2026-07-01T00:53:25.975994,0,0,0
txn_00005666,cust_007666,merchant_018,2122.14,INR,groceries,588683,7131,IN,IN,IN,4e071346-7ded-49ec-af55-920b0ba603ff,6,4,1,95,3,9961.36,3,0.04,2026-08-28T06:02:25.975994,0,0,0
txn_00005667,cust_007667,merchant_054,2146.33,INR,groceries,471917,6544,GB,GB,GB,8b5d6ed3-934c-4573-b1b2-2dba4e775e1c,6,5,1,381,2,3522.59,2,0.38,2026-07-18T06:02:25.975994,0,0,0
txn_00005668,cust_007668,merchant_011,1262.99,INR,fashion,468907,7396,US,US,US,945b2fb1-5125-49a4-8fa4-b8434abb2799,13,1,1,157,45,68642.72,0,0.14,2026-06-23T13:29:25.975994,0,0,0
txn_00005669,cust_007669,merchant_089,2922.41,INR,groceries,412907,3913,IN,IN,IN,cb633e9e-f80d-4d3a-b1c7-989e1a483a58,12,6,1,337,18,4135.77,1,0.05,2026-07-05T12:02:25.975994,0,0,0
txn_00005670,cust_007670,merchant_050,10457.5,INR,fashion,426094,9413,IN,IN,IN,3b0d7a27-8466-4370-bc19-df4c48089f8d,23,4,1,376,41,89661.72,0,0.46,2026-06-19T23:34:25.975994,0,0,0
txn_00005671,cust_007671,merchant_061,15349.05,INR,electronics,476265,6702,IN,IN,IN,a2e800ca-1c18-4119-9f83-831465361292,14,5,1,672,44,14591.53,2,0.09,2026-06-13T14:19:25.975994,0,0,0
txn_00005672,cust_007672,merchant_007,10886.17,INR,electronics,514114,4688,IN,IN,IN,49db0767-3409-4dd5-bbd5-6b52e4b97f59,7,0,1,234,49,25353.32,3,0.11,2026-08-10T07:49:25.975994,0,0,0
txn_00005673,cust_007673,merchant_023,12314.5,INR,fashion,588222,3404,IN,IN,IN,81af3474-cb4b-424e-aba4-0d3d85dfb926,4,6,1,677,1,31696.45,3,0.45,2026-08-02T04:18:25.975994,0,0,0
txn_00005674,cust_007674,merchant_067,775.68,INR,groceries,570763,6623,IN,IN,IN,76172ee5-4834-4a61-8b5f-05b3d5e959df,4,3,1,543,11,31343.03,2,0.06,2026-07-30T04:37:25.975994,0,0,0
txn_00005675,cust_007675,merchant_023,2020.21,INR,digital_goods,424879,0681,IN,IN,IN,ceb4b839-9395-4d49-9c29-5119cc8703a7,0,6,1,610,32,51886.89,3,0.24,2026-06-14T00:24:25.975994,0,0,0
txn_00005676,cust_007676,merchant_016,2187.94,INR,digital_goods,556233,5884,IN,IN,IN,9c0f28aa-5589-4aa6-9599-bc9d25b6cc63,1,0,1,245,35,46616.71,2,0.49,2026-08-31T01:41:25.975994,0,0,0
txn_00005677,cust_000762,merchant_065,2938.91,INR,groceries,580446,8004,IN,IN,IN,64b98227-9925-426c-86c7-62c44eb9117b,1,0,1,581,7,28916.88,0,0.31,2026-08-03T01:20:25.975994,0,0,0
txn_00005678,cust_007678,merchant_098,3591.18,INR,fashion,419828,2256,US,US,US,20a751a2-e698-4c46-8105-beda1212099d,11,5,1,31,12,94284.95,1,0.44,2026-07-04T11:13:25.975994,0,0,0
txn_00005679,cust_007679,merchant_028,11689.99,INR,electronics,554065,7086,GB,GB,GB,86223032-4fdb-4498-abf9-e3e4a99df143,4,0,1,674,1,85589.66,3,0.48,2026-08-17T04:41:25.975994,0,0,0
txn_00005680,cust_007680,merchant_071,1864.55,INR,fashion,485935,7370,SG,GB,GB,ff04c4d1-0293-4ca9-973e-3729e2c678ae,18,4,1,592,18,44977.47,0,0.27,2026-08-14T18:07:25.975994,0,0,0
txn_00005681,cust_007681,merchant_012,12643.45,INR,electronics,570627,3407,IN,IN,IN,485768ba-2171-4275-b8fa-29a048a8c244,3,0,1,4,37,92269.72,2,0.3,2026-07-20T03:59:25.975994,0,0,0
